product_id,title,category,brand,description,price,stock,average_rating,rating_number
B08JD6VZK4,Aloe Hand Sanitizer 24 Pack Dearskin Aloe Vera Moisturizing Alcohol 75% Gel 2 Fl Oz/60ml Skin Care Natural Advanced Formula Alcohol Refreshing Moisturizing with Argine.,All Beauty,Dearskin,"['24 Pack Dearskin Hand Sanitizer 60ml, 2 Fl Oz'
 'Dearskin Hand sanitizer Kills 99.9% of the most common germs!'
 '- Clean and Refreshing Moisturizing;' '- Long-Lasting Antibacterial;'
 '- Easy to use, hard to waste; -' '75% Alcohol;'
 'Drug Facts: Active ingredients: - Alcohol 75% v/v. Antiseptic. Use: Hand sanitizer to help reduce bacteria that potentially can cause disease. For use when soap and water are not available. For external use only. Flammable. Keep away from or flame. Do not use: - In children less than 2 months of age. - On open skin wounds. When using this product keep out of eyes, and mouth. In case of contact with eyes, rinse eyes thoroughly with water. Stop use and ask a doctor if irritation or rash occurs. These may be sings of a serious condition. Keep out of reach of children. If swallowed, get medical help or contact a Poison Control Center right away. Directions: - Place enough product on hands to cover all surfaces. Rub hands together until dry. - Supervise children under 6 years of age when use this product to avoid swallowing. Other information: Store between 15-30C (59-86F). Avoid freezing and excessive heat above 40C (104F). Inactive ingredients: Deionized Water, Aloe Barbadensis Extract, Carbomer, Arginine. Distributed by: Dearskin LLC, FL.'] [""✔EFFECTIVE AGAINST THE MOST COMMON GERMS: Dearskin Hand sanitizer kills 99.9% of germs, it has concentrated bacteria-fighting agents, it's formulation is effective and stronger than most Hand Sanitizer top Brands.""
 '✔CLEAN AND REFRESHING, GENTLE MOISTURIZING: Dearskin Hand Sanitizer contains Aloe Vera to prevent Dry Skin. The Aloe Vera gel in our formulation absorbs easily, making it ideal for frequent multiple times daily use. It can help to combact the dryness caused by the Alcohol. Most formulations contain only Alcohol as a main ingredient and for that reason Dearskin Hand Sanitizer is the perfect option that protects your hands and give you a soft skin'
 ""✔75% ALCOHOL, ARGININE: Dearskin Hand Sanitizer superior formulation contains Isopropyl Alcohol highly concentrated, Arginine to protect the skin from free radicals, increase skin hydration, and boost collagen production. Arginine also helps to synthesize components of the skin's Natural Moisturizing Factor (NMF). Quickly kill 99.999% of organisms in those strains.""
 '✔EASY TO USE, HARD TO WASTE: With 60ml/2 Fl Oz bottle size, this is the perfect pocket - travel size hand sanitizer that you can bring everywhere, inside your pocket or purse, you will use every time you need keeping your hands protected and bacteria free. By gentling pressing the botttle once in the middle you will get the exact amount needed, preventing waste and leaking caused by most pump bottles.'
 '✔100% SATISFACTION GUARANTEE: If you are not satisfied for whatever reason you can return The Dearskin Hand Sanitizer for a full refund. No questions asked']",24.99,5,4.6,54
B08DRBZNZJ,Acrylic Nail Powder Set Vcedas 24 Colors Acrylic Nail Art Tips UV Gel Carving Powder Dust Design Decoration 3D Manicure,All Beauty,Vcedas,[] [],-1.0,26,4.0,54
B085BB7B1M,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,All Beauty,SALUX,"['The product has been given as the following : Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3)blue Yellow and Pink'] ['Lekki materiał nylonowy wysycha szybko i w pełni nadaje się do prania w pralce, więcej sanitarnych niż Luffa'
 'Tworzy grubą pianę, a jednocześnie pobudza skórę i krążenie krwi, idealny do masażu cellulitu'
 'Idealnie nadaje się do stosowania na pokazach lub do mycia artykułów ogólnie']",12.99,31,4.7,9101
B09XF4WD3V,"HMPRT 80s Costumes for Men, Halloween Heavy Metal Rocker Wig with Trucker Hat, Black T-Shirt Outfit, 90s Accessories Blow Up Guitar Music Costume Prop,L",All Beauty,HMPRT,"['5Pcs Halloween 80s costume include:one 80s hatone 80s mullet wigone 80s black shirtone 80s guitarone wig cap. What you see is what you get.'] ['5Pcs Halloween 80s costume include one 80s hat, one 80s mullet wig, one 80s black shirt, one 80s guitar and one wig cap. what you see is what you get.'
 '80s black shirt is not ""costume"" material, and it is very soft and comfortabl; and fit great!'
 'Everything you need for Rocker halloween 80s and 90s rocker costume'
 'Attention - This costume set is an adult standard size and is perfect for halloween trick or treating, dress up party and 80s 90s themed birthday parties'
 'Washing instructions: machine washable with cold water, do not bleach, lay flat to dry.']",35.99,85,4.3,57
B0B8JVSXZ6,BACC Beauty and Care Natural Pink Clay Face Mask Skin Care Oil Remover | Pore Reducer | Acne mask |Skin Purifying | Skin Brightener | Skin Detoxifying - For Woman And Man 2oz 60g,All Beauty,BACC Beauty and Care,[] [],8.95,99,4.3,27
B08KGVBW41,Kneipp Shower Foam Goodbye Stress Water Mint & Rosemary 6.81 Oz,All Beauty,Kneipp,[] [],16.0,52,4.3,91
B00LHZC4GA,"eb5 Collagen Boosting Serum, 1 fl.oz.",All Beauty,eb5,"[] ['Restore elasticity' 'Reduce the appearance of fine lines and wrinkles'
 'Rejuvenate firmness' 'Replenish collagen loss'
 'Reveal more youthful skin']",-1.0,79,4.2,127
B08LPC1G23,"MKBOO Hair Curler,3 in 1 Curling Iron Wand Set Automatic Hair Curling Iron Wand 3 Barrels,Hair Curlers Rollers Hair Styling Kit with Different Wands Quick Heat Interchangeable Ceramic",All Beauty,MKBOO,"[] ['3 Wands Hair Curler: This professional hair curling wand kit includes 1.18”/0.98”/ 0.78“ cylinders , you can have 3 different size of your curlers. Easily create different professional-looking curls types for your looks that last all day long'
 'Adjustable Temperature & Direction: Professional 3 levels high temperature heaten setting from 380℉to 450℉, you can choice the the correct temperature according to your hair condition/texture and it also support 2 direction left and right to shape hair'
 'Lightweight Material & Styling Design: Made of light weight high-grade ceramic smooth material. The hair curler is portable and simple to use. It is equipped with dual PTC heater and can heat up in 1 minute, solve frizzy hair nowhere in a flash'
 'Safe & Better Usability: Anti-scald insulated wand tip provides more safety and convenient experience, 60 minutes auto shut-off, 360 degree rotated and tangle-free cord, non-slip handle, and insulated barrel tips to provide added safety'
 'Best Gifts for You and Your family: This 3 in 1 automatic hair curling iron is going to be a professional salon item in your house. Use it to create a frizz-free, shiny hairstyles as you want. Also considered as an unique gift to lover or friend.']",-1.0,30,3.7,103
B085SWH8RG,"Organic Vitamin C Serum For Face with Hyaluronic Acid - Luxurious Formula Made with Only Natural Organic Ingredients. For Acne, Wrinkles, Fine Lines, Age Spots, Sun Damage (1 oz)",All Beauty,Brittanie's Thyme,[] [],-1.0,52,2.7,26
B07PCSRSND,Strixaderm Lash Advance Eyelash Conditioner - Hypo Allergenic Eyebrow Enhancer Serum & Primer Mascara For Natural Eye Brow Growth & Thick Long Lashes,All Beauty,STRIXADERM-MD,[] [],-1.0,3,3.1,40
B094TBJ2QN,"Sibu NotOr Omega 7 Sea Buckthorn Oil Soft Gels, Anytime Face Wash, Facial Defense Oil, Skin Cleansing, Skin Moisturizing Core Kit",All Beauty,sibu,[] [],-1.0,94,3.9,24
B00O2FGBJS,Argan Magic 100% Pure Argan Oil – Moisturizing Oil that Infuses Skin with Enriched Hydration | Leaves Skin Restored & Refreshed | Non-Greasy | Rich in Vitamin E | Made in USA | Cruelty Free (2 oz),All Beauty,Argan Magic,[] [],-1.0,42,4.1,77
B07FP2C8N8,"Emilia Hypoallergenic Bath Oil for Babies - Paraben-Free Natural Baby Wash Enriched With Natural Oat Extract, Sunflower, Sweet Almond, Sesame, Calendula, and Chamomile 8.5 fl.oz.",All Beauty,Emilia,[] [],-1.0,100,3.6,20
B0BV31FS1W,SUNTU HAIR Headbands for Women White Bling Faux Pearl,All Beauty,SUNTU,[] [],-1.0,52,4.0,27
B08HK11CN4,Eyelashes 15 Pairs False Lashes Pack Fluffy Natural 3D Faux Mink Lashes 18MM Volume Fake Eye Lashes by Yawamica,All Beauty,Yawamica,[] [],-1.0,85,4.5,73
B091Y1V1FZ,"Oralphi Soft Tapered Toothbrush, with Super Tapered Bristles for Periodontal Pocket Care (4 Count, Full Head)",All Beauty,Oralphi,[] [],-1.0,94,4.2,38
B08GMC5ZRY,"Black Wolf - Men’s Ultra Hydrating Moisturizer - 1.7 Fl Oz – Soothe Dry, Patchy & Flaky Areas on your Skin - Fast Absorbing Formula Won't Feel Heavy or Greasy - Sulfate Free for Dry Skin",All Beauty,Black Wolf,[] [],-1.0,31,4.6,78
B008II7CS4,Liquid Gold Bond A Weav Extra Super Adhesive .5 oz,All Beauty,Liquid Gold,"['O-Ring: 57.6"" x 2.4"" - NBR70 Features: 57.6"" x 2.4""; NBR70;'] []",-1.0,34,4.2,194
B08Y7HV8CQ,"Squalane + Cucumber Rapid Eye Lift Cream for Dark Circles and Puffiness, Peptide-Complex Infused - 0.4 oz",All Beauty,Skin Set Go,[] [],-1.0,89,3.1,30
B0844X4D53,"Marshique Touch Fit Glitter Cream Shadow 0.2Oz (Gold Beige White Clear Skin Tone Shiny mood) - Champagne Gold Pearl, Sparkle Eyeshadow, Waterproof and Longlasting for Under fat eye",All Beauty,Marshique,[] [],-1.0,13,3.9,80
B08GKLTPFQ,"Lnlofen 2Pcs Hollow Woven Headband with Clips, Fashion Braided Headbands Double Layer Twist Plait Headband Hair Tools, Double Bangs Hairstyle Hairpin for Women Girls (Brown & Black)",All Beauty,Lnlofen,[] [],-1.0,4,3.5,173
B097YYB2GV,"Makeup Blender Sponge- Makeup Sponges For Foundation And Beauty Products- Latex Free Makeup Sponge- Beauty Sponge For Liquid, Cream And Powder Makeup. ACSU",All Beauty,ACSU,"['This' 'high quality non-latex and non-allergenic'
 'blending sponges for makeup is the best option to upgrade your makeup game and feel your better self. This sponge'
 'absorbs the minimum possible amount of makeup product'
 'leaving a perfect finish on the skin, it works perfectly with every type of makeup product such as liquid, cream or powder.'
 'Have the best experience with the'
 'soft feeling of our black makeup sponge.'
 'We recommend you to get your sponge'
 'wet and squeeze it until it has fully expanded.'
 'Once it has soak enough water, squeeze the sponge until it does not have any excess water and it will be perfectly dampened to start applying your makeup. Apply or set your makeup with bouncing motion, use the pointed side to blend makeup under the eyes and places that are hard to get into, like around the nose; the round sides for large areas of the face and the flat sides for contour, baking and precise effects.'
 'Wash it with soap and water, massage it until it is clean after each use.'
 'Let it dry on an open surface.'
 'Get yourself the best blending sponges for your makeup and look as a professional did your makeup.'] ['💄 No More Product Wasting and Millions of Brushes- The only brush you will need for your face and for blending your makeup; gives you a perfect, uniform and flawless finish application. Best applicator to apply and set your makeup.'
 '💄 Apply your Makeup Smoothly- Latex Free with a soft feeling sponge. The best blending sponges for makeup made from a non-allergenic material.'
 '💄 Double its Size, Easy to Clean- Dry or damped use. Get your sponge wet until it fully grows and double its size, squeeze out excess water and apply your makeup with bouncing motion. Wash your blenders and let them dry on an open surface after use.'
 '💄 Gets Perfectly into Difficult Areas- Use the rounded sides to blend large areas of the face with a bouncing motion; the precision tip to blend the concealer under the eyes and small areas, and the flat sides for a perfect contour.'
 '💄The Best Face Sponge for Makeup and Cosmetic Products- A Beauty Blender perfect for all kinds of products: cream, powder and liquids, imagine yourself doing your makeup with just one sponge!']",-1.0,60,4.5,36
B0BTJ6SYKB,"Shakira Perfumes - Dance for Women - Long Lasting - Femenine, Charming and Modern Perfume - Fruity Floral Notes - Ideal for Day Wear - 1.7 Fl Oz",All Beauty,Shakira,[] [],29.34,28,4.4,3722
B0793JDW3W,ZEROID Intensive Lotion Korean Dermocosmetic Intensive Care for Severe Dry & Disordered Skin (200 mL),All Beauty,ZEROID,"[] ['The SHELF LIFE of UNOPENED product is 3 years. OPENED product should be used within 12 months.'
 'The Date on the Packaging is the MANUFACTURED DATE not the Expiration Date.']",36.0,25,4.5,69
B07KQ32Z8C,"APIVITA Queen Bee Holistic Age Defense Night Cream 1.69 fl.oz. |Intensive Night Treatment That Speeds Skin Regeneration, Smooths Wrinkle & Increases Skin Elasticity with Royal Jelly & Hyaluronic Acid",Premium Beauty,unknown,[] [],-1.0,44,3.6,37
B08DK74M1P,"Busy Co. Biodegradable Hydrating Hand Wipes, With Collagen and Peptides to Smooth and Improve Elasticity, 15 Individually Wrapped Wipes (Refresh Line - Fresh Citrus)",All Beauty,BUSYCO,[] [],-1.0,29,3.5,39
B08YJV9YL2,Bouquet Garni Body Shower White Musk - Unique Fragrance Decanting Engineering Method gives Long Lasting Rich Fragrance - Gentle and Mild Cleansing Scented Body Wash with Natural Surfactant 17.85 Fl Oz,All Beauty,Bouquet Garni,"[] [""🌸 WHITE MUSK FRAGRANCE FROM SOUTHERN FRANCE PROVINCES - Bouquet Garni's White Musk fragrance is sensual and radiant scent blended of musk, vanilla and powdery flowers. Aroma Therapy in Southern France Provinces promises your daily life to be filled with joy by its plentiful fragrances.""
 '🌸 LONG-LASTING FRAGRANCE BY OUR UNIQUE TECHNOLOGIES - Long-lasting rich fragrance based on thoughtfully-chosen premium flavors is created by our own unique fragrance decanting engineering method. We are proud of our deep and graceful fragrances from the technology, enrich your every day.'
 '🌸 HEALTHY CLEANSING WHILE MOISTURIZING FROM NATURAL INGREDIENTS - The ingredients extracted from salt and fruits allow gentle and healthy cleansing while softening and moisturizing the skin, maintaining it deeply hydrated, silky and smooth.'
 '🌸 SAFE INGREDIENTS - Safe products verified as low-irritation through rigorous human tests and certified CGMP by cosmetics manufacturing certification. All fragrances contained in the products certified IFRA, ensuring that the products can be safely used by everyone without harmful elements.'
 '🌸 FAST CALMING EFFECT WHILE CLEANSING - By 4 types of Lotus Flower extract contained in the product, perfectly calms and soothes the skin while cleansing, leaving the skin feeling smooth and protected.']",13.99,28,4.0,212
B08M3C6LVS,"24K Gold Under Eye Mask– 20 Pairs- Under Eye Patches with Face Massager Roller, Anti-Aging Hyaluronic Acid Collagen Eye Masks for Dark Circles and Puffiness Dark Under Eyes Treatment",All Beauty,FRLEDM,[] [],-1.0,42,4.0,18
B095RYVQV4,Straight Headband Wig Human Hair 10A Glueless Hair Wear head bands wigs for Black Women 150% Density 100% Brazilian Virgin Human Hair Loose Long Short Wig Natural Color (16 Inches),All Beauty,UUWIG,[] [],-1.0,8,3.3,25
B071P3LWPZ,Ricawig Black Short Straight Hair Wig Heat Resistant Fiber Synthetic Full Wigs,All Beauty,unknown,[] [],-1.0,98,3.3,109
B08NJ5BTWG,"FASCY LAB GREEN+ Korean Sunscreen — SPF 50+PA++++, Daily Facial Sunscreen, Sun Cream With Patented Ingredients, Korean Spf, Korean Sun Cream for Face — Paraben Free [1 x 1.69 Fl.Oz.]",All Beauty,Fascy,[] [],24.99,51,4.5,32
B09GVHT2D3,"Birthday Gift, Yachyee hair removal device",All Beauty,Yachyee,"[""What's in Yachyee Relaxing Gifts for Women:""
 '--- 12 oz Rose Gold insulated stainless steel tumbler with a reusable straw and cleaning brush, with the words """"Beauty begins the moment you love yourself"""". --- Flower Petal Bath Bombs, drop them into the tub to relax among the delicate aromas of vanilla and lavender petals. --- Scented Candle, made of 100% soy wax, luxurious and all-natural, can immediately turn your space into a little serene and peaceful flower garden. --- Rose Bar Soap, made with natural flower essential oil to bring you to a dreamland of lavender cloud. --- Beautiful Key Bottle Opener and heart shape Wine Bottle Stopper --- Greeting Card, you can write your special blessing to her. 🎈 DON\'T FORGET TO SELECT """"THIS ORDER CONTAINS A GIFT"""" AT CHECKOUT TO ADD YOUR FREE PERSONALIZED MESSAGE THROUGH AMAZON.🎈 50th 60th 40th birthday gifts for women 30th birthday gifts for her get well soon gift basket gifts for women gift basket for women self care gifts for women sister birthday gifts from sister'] ['🎁【Perfect Gifts Idea for Women】Looking for a thoughtful birthday/anniversary/festival gift? Yachyee gifts for women birthday unique are designed with elegant packaging included relaxing spa things a lady would like for a little self-pampering, making her feel extra special on that day, bringing her the sweetest surprise! Special printed bow ribbon design on the box lets you can send it to her directly, no need to repackage.'
 '🎁【10-Piece Exquisite Packaged Gifts Set】Each box of this self care gifts for women contains a 12oz insulated wine tumbler with a reusable straw and cleaning brush, which let you enjoy wine or coffee when spa; a rose bar soap, two bath bombs, a scented candle, brings you a relaxing spa treatment experience; a beautiful greeting card, which can write your special blessings to her; a key bottle opener and a wine bottle stopper as a bonus.'
 '🎁【Premium Material for Comfortable Use】The wine tumbler is made of 18/8 stainless steel, rust-resistant, leakproof, durable, and the double insulated design can keep the temperature of the drink for several hours. The spa set is made from nourishing and soothing ingredients, bringing her a luxurious home spa experience, where she could pamper and indulge herself with a deluxe floral bubble bath, relieve stress and tension.'
 ""🎁【Excellent Giftbox for Every Occasion】There's no question that the woman in your life deserves the best, no matter the occasion. Yachayee best friend gifts for women is a perfect gift for mom, wife, girlfriend, bestie, best friend, or any woman you love. And it is a wonderful present for Women's Day, Christmas, Birthdays, Weddings, Anniversaries, Mother’s Day, Valentine’s Day, and Thanksgiving Day.""
 '💝【Risk-free Purchase & 100% Satisfaction】Please remember to select ""THIS ORDER CONTAINS A GIFT"" at checkout and add your free personalized message. We will provide 18-month quality assurance and 60-day full money back. Any questions about this birthday gifts for friends female, please tell us the first time, we will offer you professional services and satisfactory solutions.']",-1.0,68,4.7,152
